title,content,rating,username,genres
Nothing special,This movie is nothing more than another action movie. It has some nice action scenes and that's about it. Denzel Washington's role is overrated. The only thing that gave him the oscar is that he never played the villain. But his acting isn't that great.It's just like if Tarantino would win an oscar for making a Disney movie...Movie rating 5/10,6.0,Anonymous,Crime
Denzel's Acadamy Award Winning Moment,"In his Acadamy Award Winning Performance,as best Actor.The movie, as the title suggests, follows a single day in the life of rookie cop Jake Hoyt (Hawk) as he is subject to a single day of evaluation by a senior, decorated police narcotics officer Alonzo Harris (Washington) to see if he has what it takes to be a 'narc'. Almost immediately Hoyt is placed on the back foot, constantly caught off guard by Alonzo's nature, his ability to switch between a cold, no-nonsense street-wise player, a genuinely caring and good intentioned leader, and occasionally jovial companion. From their first encounters though, where Hoyt tells Harris he will do ""anything you want me to do"", the situations Hoyt is taken into become more and more morally ambiguous, from the simple use of excessive force to outright illegal activity, forcing Hoyt to decide which side Harris is truly on, whether to trust him, or whether Hoyt is the unwitting centerpiece of a huge and complex web of lies and set-ups in order for Harris to for fill his own sinister motives..This is the movie that won Denzel the Oscar that year for Best Actor!! A must watch",10.0,Anonymous,Crime
not great,"The only really reason this movie gets a 6 from me is the ending. I really thought it was a 3 out of 10 until the ending of the movie, the ending made the movie worth watching. I me how much can you stand a rogue cop movie. It takes away your confidence in the real police to see them potrayed this way.",6.0,Anonymous,Crime
Performance of a Lifetime from Denzel!,"Wow! What a superb film, Denzel Washington at his superb best. Denzel plays a terrific part as Alonzo Harris, a cop with a dark personality.From the moment you set eyes on him you can relies that Alonzo is a feisty character, who will stop at nothing to get what he wants.Ethan Hawke provides excellent backup but Denzel steals the show. I don't want to give an plot lines away but there are only three movies in cinema history I have given 10/10, and this one was so close to being number four.I sincerely hope to see Denzel put in another performance like this one.Plot is excellent as it leads you into false sense of securities and even shouting at the TV set.I loved every breathtaking moment of this film and I am sure you will too.Quite extraordinary.",9.0,Anonymous,Crime
King Kong ain't got sh*t on this movie !!!,"One thing I will say about this film is that it has some of the best one liners ever put on film. I would say that you would have to watch this film for the one liners that Alonzo (Played by Denzel Washington) spills.The film as itself is a lot of fun but it still has some flaws. Overall praise has to go to Denzel Washington, who is loving every minute of his performance as the villain. He does all the villain clichés, smiling, laughing and ranting, things you just love to see villains do. However, they don't just make him bad, the brilliant writing also makes him a complex character, giving a twisted morale compass. You actually question his sanity because, despite all the evil things he does, he actually thinks he is doing the right thing, its performances like this that remind me why Denzel Washington is my favorite actor and can do almost no wrong.The film also does well at setting atmosphere, you really get a sense of these places in fact I even read that they had filmed in areas such as Compton. The appearances by Dr. Dre and Snoop Dogg were awesome and well place and I loved the Latino gangsters that Hoyte has to face at the end of the film, one of them played by Cliff Cirtus who I believe can play any ethnic group.However, I do have one issue with the film and that is its secondary character, Hoyte, played by Ethan Hawke. Don't get me wrong, I will take nothing away from Hawke's performance but they made the character of Hoyte so bland and predictable, the goody goody, always does right and I know thats what they were going for but they could have made him more interesting, maybe he is tempted by Alonzo and almost turns to the dark side or at the end of the film, something to make him more complex, particularly after all he has gone through.Overall, if you like cop/crime thrillers then you will definitely enjoy this, if you want something with a lot of depth this may not be for you but hey, watch and make your own conclusion.",7.0,Anonymous,Crime
"Alonzo Harris: To protect the sheep you gotta catch the wolf, and it takes a wolf to catch a wolf ( A+ Movie) My Ratings 10/10","The most intense ride along ever. Antoine Fuqua directed a wild cop drama like you have never seen before. Dealing with systematic corruption in the police force, crime investigation, drug dealing, bribery, and ethics. Training Day is a visceral sprint into law enforcement. Training Day forces you right into the position of a rookie cop asking yourself what would you honestly do in the same situation. It is brilliant due to David Ayer's clever and complex script alongside Fuqua's innovative and gritty direction. Training Day is timeless thanks to its commentary on police corruption and our contemporary police brutality problem. I think everyone needs to see Training Day. Denzel Washington is the real star as he comes across as the most real and selfish cop ever put on screen. His violence, anger, and ingenuity are met with his display of likability, experience, and results. Washington portrays a man of deeply held convictions that poses as a good cop to fool all those around him. Washington earned that Oscar for real. You will absolutely despise his character by the end. Notably, Ethan Hawke is the everyman rookie cop that we are meant to empathize with from the very first scene. We are along for the ride right by Hawke's side and he plays it wonderfully. From the naive well wisher that does not understand the streets to the honest cop that does the right thing, Hawke pulls off a very relatable performance in Training Day. He plays off of Washington's outgoing psychopath very convincingly down to the last. I like Hawke in Training Day quite a bit. I must mention there are so many neat cameo and supporting roles scattered throughout Training Day. From Scott Glenn, Snoop Dogg, Dr. Dre, Eva Mendes, and Terry Crews. Training Day's cast is wild. Everyone is realistic and feels a part of this horrid world of crime and corruption. In all, Antoine Fuqua did a phenomenal job directing Training Day. It has aged well with the same intensity as when it first released in theaters. Training Day is still shocking and visceral down to the last moment. This is a brutal ride along for the books, but well worth the watch.",10.0,Anonymous,Crime
"Over the top, all the way around","Greetings again from the darkness.  Not much to say about this except it is not much fun to watch from any perspective.  Everything is over the top ... the acting, the directing, the story, the music.  It is nice to see Mr. Prima Donna, Denzel, in a bad guy role, but I would much rather see him play a smart/cool bad guy than this loose cannon who would have been shot much earlier in his police career.  Ethan Hawke flops through his role like a fish out of water, and what is the deal with the ""3 wise men""?  Looked to be some type of X-files rip off.  Anyway, just a waste of time.",6.0,Anonymous,Crime
"Nothing Special, Just ""Typical"" Denzel.","To tell you the truth,now that i am commenting on this movie i do have a ""guilty feeling"", giving this movie a score of : 1 out of 10.So i changed it to : 4 Out Of 10!But really after watching it : i couldn't really do anything else!The hole show was Denzel Washington and to this day now i really can't understand why the plot was so predictably Poor!It's easy to predict a ""Denzel Washington-Movie"" when you see it. Because the role is always the same : ""A man ho has to run from his family to protect his wife and child and also has to deal with the mafia. or like in this movie he deals with Drug-mafia's and for once he's the Bad Guy!.""This one wasn't special although i must admit i have a ""Soft-Spot"" for the ""Beautiful, Foxy and Sexy Femme Fatale"" Eva Mendes.This movie just didn't do it for me.Denzel Washington is an actor but is he a great actor?He has won an Oscar, but let me ask you this : Is everyone ho wins an Oscar ""Worthy"" of winning the Prize?Is John Ruiz truly a Heavyweight Boxing Champion of the world?Is Lennox Lewis one of the all-time great Heavyweight Boxing champions?The answer on the Denzel Washington question will always be a split decision, in my eyes.The best movie i saw of him was : ""The Hurricane"".That was truly a brilliant performance, but ""Training Day"" is not.And i think that movie will always make the grade in my book.The ""annoying"" thing about this movie is that the ""predictability"" is pretty ""obvious and boring"".When i mean ""Predictability"" i mean : Guns, Drugs, Mafia, shootout and This and that.And even if Denzel played the ""Bad Guy"".There wasn't anything ""Special"" about that role.Russell Crowe's ""Beautiful Mind"" but especially Will Smith's Ali are much better ""Performance's"".Some people on ""this Board"" seem to think this movie is ""real day to day life."" or think that this Denzel's best performance.Well i don't think so!Hurricane was his best, Malcolm X i wasn't impressed with and Out Of Time was Good to watch but Sanaa Lathan and again Eva Mendes made it even more Tasty!And all that talk about this movie being real ""day to day"" life?How ""Out of touch"" can you be?At the end of the day everyone is in titled to his opinion.So my conclusion : This movie isn't one of ""Denzel's"" better performance's. Eva Mendes will always be ""Beautiful"" on the screen, she is a ""Very Underrated"" Talent.Ethan Hawke seemingly is very popular for his ""role"", witch was pretty good.And there are a lot of ""unnecessary"" ""Rappers"" invited like Dr. Dre and Snoop ""Doggy"" Dogg.And that doesn't much help the credibility of the ""real life case"" of this movie, that is put forward by some people on this board.And although the movie is rated ""High"" by many in my eyes the movie was nothing special than a ""Mediocre, Nothing Special Predictable"" Performance.For the people ho enjoy these kind of ""Action, Drug Mafia and Denzel type movies"" I'd recommend it.But for people ho are looking for ""more"" depth and a better or a more ""Real Life"" performance, i say : This is not the movie for You!My Score : 4.2""Groeten"" from Gerrit",4.0,Anonymous,Crime
Washington is sensational,"Denzel Washington is sensational in this, the plot might not quite match his performance but 'Training Day' is still a great watch. It's a riveting 122 minutes, I'm just not in love with how the premise is played out.Washington's character, Alonzo, never really changes throughout, despite a supposed problem of his. I kept waiting for a reason to change the opinion that the first act puts to you regarding him but it never came, there's never a point I cared for him and I assume I was supposed to... at least to some degree? Also, his issue is thrown at you in one scene and isn't really mentioned again until the end. I get the character, just not his arc.Ethan Hawke is very good, too, in this, even if I kept hearing Tom Cruise when he spoke... You also have a load of now familiar faces involved, including Eva Mendes, Raymond Cruz, Cliff Curtis, Dr. Dre, Snoop Dogg and Terry Crews. Quite an interesting cast list, that.Loved all of this, except the (still good) plot execution. Maybe that's just me though. From what I've seen, Washington's best performance so far. He's the main takeaway from this whatever way you look at it.",8.0,Anonymous,Crime
"Gritty, thoughtful police drama with an outstanding performance by Denzel Washington","This unflinchingly realistic police drama takes viewers into the dangerous world of drug dealing that runs rampant in the streets of South Central Los Angeles and where is a subject on nearly every street of the area. Along the side, this film also gives viewers an inside look at the corruption of law enforcement and police brutality that remains a major issue in the United States today. The film places Ethan Hawk in the role of Jake Hoyt, a rookie cop who ventures on a 24- hour 'ride along' with veteran narcotics detective Alonzo Harris (played by Denzel Washington). Cruising through the dirty, crime-ridden streets of Los Angeles, Harris pulls Hoyt in the grueling of crime and drug-busting. However, when Alonzo's lines between right and wrong become blurred and his bold decisions put Hoyt's life at risk, Hoyt soon find himself in a dangerous game of survival. This film is directed by Antoine Faqua and written by David Ayer who would later go on write and direct many other cop dramas.Not many films portray the harrowing reality of the law enforcement as realistically as this one does, and this film does not shy away from the dark side of police corruption as we watch the characters venture through the sordid streets of the South Los Angeles suburbs and experience the violence and gang activity that consumes these neighborhood. Thanks to Denzel Washington who breaks his usual good- guy typecasting to portray a narcotics cop who suffers significant ethical dilemmas and brings his first-time partner in jeopardy. The intensity of his character drives the plot in a long run, to the crescendo in the last half hour of the film At one point during the training, his character busts two teenagers for possession in marijuana with phencycldine, upon taking it he smokes it and then offers it to Ethan Hawke's character who in response smokes it. This scene immediately leaves you questioning on who his character is and leaves you with thoughts that this character could be up to no good. Denzel Washington gives an outstanding performance as Detective Alonzo Harris. Throughout the film, Washington is just drowned out in his role with such powerful effort. It is quite astonishing to see him play in a villainous role so well after watching him play in good-guy roles in his other works. Ethan Hawke does a magnificent job here too. He is shown to be very committed in what is arguably the best role of his career, and his talent shines bright here.Training Day is a highly entertaining movie and a textbook addition to the police drama genre. Complete with mesmerizing performances by Denzel Washington and Ethan Hawke, powerful directing by Antoina Faqua, and a spectacular screenplay by David Ayer; Training Day definitely hits home.",10.0,Anonymous,Crime
"It was hard to watch, just too ridiculous.","The idea that anyone would add an untested person to a hit squad on day one can only fly in the movies. I understand the contempt that many have for the police, but could they not make this in any way that I could accept it? Bad cops, yes moronic one no thanks. Build up to the corruption, that we can buy. Must all movies have those cliche scenes where the hero gives the bad his chance to jump him? At least they skipped the I dropped my gun bit. While I am at it, can we stop with the outrageous come backs from a beating that would leave one without the means to retaliate? It was not a horrible movie and had talented actors, but I could not get past the main thesis.",,Anonymous,Crime
Eva Mendes naked = WOW!,"Denzel Washington, perhaps the most accomplished actor of his generation, finally bags the Oscar with this performance. Only problem is that he wins the Oscar for perhaps his most negative role to date! He is ruthless as a narcotics officer, showing his new rookie the bad side of LA police.Overall the film is a good watch. Denzel was immaculate in his role. Parents beware: the level of bad language used leaves nothing to the imagination! On a side note: YOU GET TO SEE EVA MENDES COMPLETELY NAKED!!!! Lol, that certainly wasn't something I was expecting as i was watching, but a glimpse of her body at the end definitely was worth the wait!",7.0,Anonymous,Crime
Denzel at His Best,"Denzel Washington shines in this movie about a crooked, burnt-out cop taking on a wide eyed rookie as his partner, proving once again that he is one of the best actors of his generation. His performance is incredible and he commands the screen every time he is in a scene. The suburban streets never seemed so real, depressing and raw showing us that maybe the ones designated to make a community safer and more prosperous are actually the cancer that drags it further down.",10.0,Anonymous,Crime
"Watch it for Washington's performance; some well made, unpredictable scenes and let it just draw you in.","What we have with Training Day is a big mixture of: gangster, crime, cop/buddy and something close to resembling a ghetto drama all in one. Needless to say that all these aspects of the film work together in a reasonably effective way which, in the end, leaves you feeling satisfied. There are individual strokes of greatness but these are limited to things like Denzil Washington's performance who reminded me of a Wesley Snipes character out of something like 'New Jack City' (1991). There is also the element of unpredictability for the best part as relative rookie Jake (Hawke) gets put through some pretty harsh paces for the first forty minutes or so.I came away from Training Day liking it overall but there were some distinct things that had me thinking to myself 'Yeah, I see exactly what they're trying to do here.' And this is relatable to the 'buddy/cop' sequence. Jake and Alonzo (Washington) are the absolute binary opposites of one another: you couldn't get two more different characters. One is a 'desk' cop who books illegally parked cars and probably takes the odd trip to the doughnut shop one too many times (although his build doesn't suggest this) whereas Alonzo is one of those cops you see in films and if you were ever going to become a law enforcer, you'd want to live their lifestyle: guns, girls and plenty of softly earned drug money. Although this is nothing new, it was refreshing to see it done in an unpredictable manner and of course, Washington's performance sees it out.Secondly, the way in which each character acts  Jake seems sharper and wants to do everything by the book whereas Alonzo's methods include something more reminiscent of: instead of arresting two rapists, just threaten in an extreme manner to shoot their genitalia off if they catch them doing it again and let them go. Jake even talks and dresses differently and of course, Ethan Hawke is a white Caucasian American  Washington is coloured so these two characters make for great entertainment in an easily explosive situation when you've got two people so different in looks and lifestyles.Thanks to some good film-making, certain situations of tension and spontaneity happen and are carried out well. These situations are also very awkward and since we're supposed to map onto the character of Jake more so than Alonzo, we do sort of feel what he's feeling  again, this is thanks to Washington's amazing performance; especially when he either forces Jake to take a smoke of some drugs or when someone is unexpectedly shot and Jake is panting heavily or even when they drive though a bad neighbourhood and Alonzo states: 'Don't you ever come here without me' as black ghetto gangsters eye up the vehicle. Although this manipulates our opinions on Jake as a bit of a wimp and further makes us think Alonzo is sort of invincible, the payoff for thinking these things is great  the filmmakers make us think of one thing so much that all the odds seemed stacked against us later on.What was also clever is the way in which the film can change so dramatically  although not entirely realistic all the time, one situation or setting can very quickly change in an instant. This could include when Jake is in big trouble with some Mexican gangsters but gets out of jail thanks to a previous deed that he did. Although this was a bit of a fluke, it would still be possible in the tightly knitted world of crime that particular city possesses. Although these changes are unpredictable and entertaining, lines must be drawn somewhere especially in which the finale is played out: where several characters seem to switch sides to team up with a guy who they've known of for about twelve hours, which was a little unbelievable.In the long run, Training Day is a very entertaining film that doesn't cover too much ground in terms of innovation or anything deeper than that but it is a clever example of how to suck an audience in and play with them later on.",7.0,Anonymous,Crime
"Classic, Legendary","One helluva good old film. Considered a classic by myself, some great acting by both Denzil Washington and Ethan Hawke.",10.0,Anonymous,Crime
A good film about a rookie cop who spends his first day as a Los Angeles police officer with a rogue inspector who is not what he seems to be.,"For eager young detective Jake Hoyt: Ethan Hawke today is his first day in the field under the tutelage of Washinton's jaundiced narc, Alonzo Harris. Shades of 'Buddy Movie' immediately evapore when Harris compels his partner to sample the illegal substances they have just seized from some unlucky daytrippers. That's just for starters because Harris has twisted and sinister plans. He only thing more dangerous than the line being crossed, is the cop who will cross it !.This nail-biting thriller packs noisy action, shoot outs, violence, and continuous intrigue. Prestigious writer David Ayer has crafted quite a career for himself as the go-to guy when comes to movie that explores the dark side of a law enforcement, including as follows: Training day (2001), Dark Blue (2002), Harsh times (2005), Street kings (2008), End of Watch (2012) , and Sabotage (2014) at which he either writes, directs or doing both duties, This cop corruption tale is worth watching for the ferocious acting of the Oscarized Denzel Washington. He is veteran undercover narc Alonzo, who's been the big dog on the L. A. streets for so long. He's become morally bankrupt and works on the might makes right theory of justice. Alonzo isn't exactly undercover, rather he operates in plain sight, playing both sides of the law against each other to his own ends. Opposing him is rookie Jake Hoyt who first wants to be a part of of Alonzo's team and then learns just what it will cost him. Suffering remorseless verbal and physical humiliation, Hawke doesn't get much time for goateescratching , which is just as well, given the storyline is more propulsive than credible. Washington and Hawke are well accompanied by a good support cast with plenty of veterans and new comers, such as: Scott Glenn, Tom Berenger, Harris Yulin, Raymond J. Barry, Cliff Curtis, Snoop Dogg, Macy Gray, Eva Mendes, Nick Chinlund, Peter Greene, Terry Crews, Jaime Gomez, Samantha Esteban, Raymond Cruz, among others. While the film was praised for its acting performances, action sequences, and dark tone, the script was criticized for some clichés . Filmmaker Fuqua keeps it sleazy and slick and stokes up the race some, but this only accelerates the film's deafening rush toward the and ever over.It contains an atmospheric and thrilling musical score by Mark mancina. As well as as evocative cinematography by cameraman Mario Fiore. Director Fuqua shot on location so you can definitely feel the grit. Director Antoine Fuqua who frequently deals familiar conflicts set in N. Y , and here in L. A. keeps the film slick and stokes up the race some , but this only accelerates the flick's deafening rush toward the top and ever over. Fuqua handles the explosive action and the psychological undercurrents with equal assurance . In 'Training Day' , Fuqua displays his usual trademarks that are very common in his films, such as: The main characters secretly hide their past; most of his films contain politically driven elements and themes; hard characters, hard conflict scene, and hard film setting; neutral dark tone; his pictures often feature a shot that is or turns upside-down. Antoine Fuqua has made a lot of succesful movies , such as : The Magnificent Seven , Olympus Has Fallen, The Equalizer , Equalizer 2 , Southpaw , King Arthur , Training Day , Shooter , Tears of the Sun , Bait , among others. Rating : 7/10 . The yarn will appeal to Denzel Washington and Ethan Hawke fans. Well worth watching .",7.0,Anonymous,Crime
It's my favourite movie,"I remember being lent this on DVD during the summer holidays by a mate soon after it was out. I must have watched it every day/second day for about a month! I loved it so much I could never get enough. Denzel and Ethan are a perfect match for this movie; I can't imagine anyone else playing their rolls. Can you? You will either love this movie or find it just a way to 'pass a night'. If you connect with it then you'll never forget it. I know I haven't and I haven't watched it since 2002 because I can remember every part in detail! Training Day is one of those movies which breaks new ground in terms of how a movie can come across to people. It was filmed in such locations such as Imperial Courts neighborhood which, until now, hasn't been filmed. The talk is the talk... you get a real sense of what it's like for these guys as narcotic officers and for what it's like for these guys as the 'bad guys' themselves. At the end of they day they're ""Just people and they always were"" (Ethan Hawk in a making of Traning day interview).The movie isn't the fastest paced one around - there are some slow moments but they are played out meaningfully due to some great acting talent which gels the scenes together well. The more you watch it, the more subtle lines and actions you will pick up which make this movie authentic.Overall, to each his own. I have found this to be one of my favorite movies due to great acting, great directing, great casting (Hawk, Washington, Scott Glen etc) and an interesting storyline.",9.0,Anonymous,Crime
Repulsive and stupid,"I was eager to see this film, having missed its theatrical release.  I wanted to see Denzel Washington's Oscar-winning performance. Unfortunately, it was a waste of 2 hours.Ugly scenes pile up one after the other in this film, one more repulsive than the other.  The film makes a weak gesture at introducing an interesting moral dilemma: is it possible to fight the evil of drug-dealing while holding onto one's own sense of morality?  But ultimately, it has nothing complex or thoughtful to say about that dilemma.  The best performance in the film is actually Ethan Hawke's, a character torn by conflicting impulses. Hawke does a fine job of conveying that inner turmoil. Washington's performance is mostly just showing off, but then his character is largely a cartoon character.  The Oscar is a make-up for other better performances that have gone unrewarded.And isn't it enlightening that all of the film's people of color are despicable drug dealer or corrupt cops while the film's conscience is the white cop?I was generous; I rated the movie a 3.",3.0,Anonymous,Crime
Great acting by Washington and Hawke Excellent Thriller - Action Film!,"This movie impressed me by its great quality in all ways, the story, thrilling with great police detective action and the most remarkable aspect of the movie was the acting performances of Denzel Washington and Ethan Hawke; they put his soul on the characters making this movie a total delight for those who like action films with intelligent scripts and also like for high quality films.About the Movie: Ethan Hawke plays Jake Hoyt, a rookie police officer with a good curriculum that is assigned to a one day trial day in order to qualify for a narcotics division in Los Angeles. Hawke meets then detective Alonzo Haris (Denzel Washington) who was assigned as trainer and evaluator for this rookie. Hoyt wants fiercely to get this assignment, but finds very orthodoxes and quaint ways to ""protet and to serve"" of Alonzo. In this day Hoyt will meet a true challenge and will face the total opposite way to proceed from the one he learned in the academy; he will also face some of the more dangerous neighborhoods and streets of Los Angeles.",9.0,Anonymous,Crime
