title,content,rating,username,genres
love this movie highly recommend.,"Finally saw this movie (yes 4 years late) and I understand why Leonardo won the Oscar, along with the many academy awards the movie and director won. It is a cinematic masterpiece. The cinematography is amazing, the whole cast (Tom Hardy is great here) is great. The costumes and weapons used (early 1800s) look so damn good. The story is very simple and not complicated. It is about revenge and surviving in the cold and icy wilderness of 1823. The action scenes are brutal and gritty, like they should be for that time period. Officially in my top 10 movies of all time. If you've never seen this film, do yourself a favor and rent it or buy it. It definitely deserves to be in your collection. Some people might not like all the spiritual stuff or reading subtitles (lots of Native American language here) but it is needed since there a lot of interaction with Native American tribes here. FINAL REVIEW 10/10",,Anonymous,"Action, Adventure, Drama"
Stunning,"Go and see this movie. In the cinema. As soon as possible.Simply put, it is an excellent story of family, revenge, survival, and nature.The Revenant is one of the most beautifully-shot films I have ever seen. I lost count of how many scenes I sat there in utter amazement, which is undoubtedly due to the brilliant directing and spectacular cinematography: there's no shaky-cam, no quick-cut editing, and a lot of incredibly complex shots which appear to have been completed in a single take. If all films were shot similarly to how the Revenant is, then the movie industry would drastically improve.The entire cast did a phenomenal job and they all deserve recognition for their performances; however, if Leonardo DiCaprio doesn't win an Oscar for his breathtaking portrayal of Glass then that will be the single biggest injustice of the year.Do not miss the opportunity to see this masterpiece on the big screen!UPDATE: I've read an unnerving amount of other user's reviews complaining about the plot. I can understand that the plot may seem a little basic or perhaps lacking at times; however, the plot is not what makes this film so excellent, and I feel as though those who failed to recognise this have seriously missed out. You don't just watch the Revenant: you experience it. Every single element from the music to the cinematography is cleverly concocted to draw you into the film and put you alongside the cast in the brutal wintry conditions. If you've not been drawn in due to being too concerned with the premise of the story, then I fear you've missed a truly enthralling and one-of-a-kind cinematic experience.UPDATE TWO: Leo won the Oscar!",10.0,Anonymous,"Action, Adventure, Drama"
Survival movie,One of the best survival movie I have ever seen. Leonardo DiCaprio amazing performance in this movie. In the movie Leonardo DiCaprio fight with bear feel realistic. I shocked when I heard that this movie was based on a true story. Alejandro González Iñárritu thank you for giving such a good movie. The last fight seen was awesome. The background scenery was beautiful.,10.0,Anonymous,"Action, Adventure, Drama"
Eyecandy,"""The Revenant"" is probably the most beautiful movie I have seen for a long time. This is not only due to the incredible locations, but also to the excellent (and by excellent I mean excellent) camera-work. Frequently I was just blown away by the sheer beauty of the rough terrain of Canada and how it was captured by the crew. However, there are a few drawbacks. Mainly the story (it is a very simple revenge story line) and the dialog (it is basically not existent :D).When I first left the movie I was still blown away by all the great things I mentioned above (I was thinking about a 10/10 rating), but the longer I was outside the movie the more I recognized that ""The Revenant"" is a film that is incredible entertaining whilst sitting in the cinema, but also a movie I quickly forgot about when being at home again.Still, the movie is definitely a must-see. Your money is well invested!",8.0,Anonymous,"Action, Adventure, Drama"
Revenge is a dish best served cold!,"It's a long movie, but when you watch it, you don't realize how time passes. The movie, which starts with an action scene, moves calmly and stagnantly for a long time, as if hypnotizing you. But even in this case, your eyes and soul live the nirvana of acting. There may be those who find the situation of the hero of the movie exaggerated, but remember that the will of a person who has a vengeance to hold on to life may be much more than that of a normal person. The finale is already awesome. I enjoyed watching it very much. You will feel the pain and the cold while watching.",10.0,Anonymous,"Action, Adventure, Drama"
Stunning cinematographic feat.  How on earth did they film that?,"If this wasn't such a fantastic piece of storytelling, I would be interrupting every three minutes to ask ""how the hell did they make that shot?"" Even if you know a lot about special effects, this film will have you scratching your head all the time.There are shots that start as close ups, go super wide, half way up a mountain and then close to something else miles away. There are interactions with animals like the bear, shot in a way that defies any cinematographic, animal training, prop, or other trick you can think of.I can't wait to see some sort of ""making of"" that will allow me to sleep at night when I understand how they did it all. Instead of that jerky, overdone, getting us all motion sick, hand-held camera, there is a wide angle system which sucks you into the action in a way we haven't see before.It doesn't matter if you don't like DiCaprio or dislike ""that type"" of movies. This is an awesome piece of work, worth watching regardless simply for the technical artistry.",8.0,Anonymous,"Action, Adventure, Drama"
Linear survival tale in which revenge becomes secondary,"I haven't seen all of Alejandro González Iñárritu's films. Those I have seen were excellent or at least very good: ""Amores Perros"", ""21 Grams"", ""Babel"" and ""Birdman"".When I saw the trailer for ""The Revenant"", needless to say, I immediately thought it had tremendous potential and got pretty hyped up about it. It showed gorgeous, naturally-lit cinematography, dynamic directing, a historical depiction of the early 19th century savagery, and what seemed to be quite a visceral performance by Leonardo DiCaprio.I thought that, with Iñárritu's name attached to it, this would be a much deeper film than what I ended up watching, at least in its depictions of history, first nations, and in its ability to exploit classic themes such as revenge and survival.Without saying that ""The Revenant"" is an empty shell (although a gorgeous one), Iñárritu's film fails to impress when it comes to depth, thanks to a linear and predictable narrative structure, one dimensional characters, and a revenge plot that never manages to be compelling to the audience.DiCaprio offers a demanding, physical performance with very little dialogue, but his character, always in survival mode, never reached me emotionally. All the agony grunting and wincing, enhanced by the costumes and make up sure make the character believable, but the script never allows the character to develop or to unfold anything that goes beyond an extremely narrow range of emotions. Very unfortunate.Tom Hardy is okay as the antagonist, another character that suffers from his development being jilted by the writers. This is an unfortunate mistake to make in a revenge-themed film, where the antagonist is supposed to nourish the quest. In ""The Revenant"", the antagonist is barely a background character that will leave the audience almost emotionless and neutral.The directing (Alejandro González Iñárritu) and cinematography (Emmanuel Lubezki) are the highlights here. Visually, ""The Revenant"" is flawless. The framing of the shots, the camera movements and the snowy, low-saturation imagery are all gorgeous. Some scenes are absolutely incredible to watch.Editing-wise, Stephen Mirrione could have cut a few corners here and there. And this is coming from a movie enthusiast who sure appreciates a slow-paced film. Watching Hugh Glass walk through the endless forest was great, but you do see at least a dozen very-low angle shots of trees. They're just as beautiful as they're eerie, but slightly redundant at times.Overall, ""The Revenant"" is not a bad film. It just isn't a great one either. It does have its moments. Definitely a case of style over substance, ""The Revenant"" disappoints both as a revenge tale and as a meditation on the savagery of both man and nature. Plot-wise, its flaws keep ""The Revenant"" in a linear survival tale in which revenge becomes secondary.Too bad.",6.0,Anonymous,"Action, Adventure, Drama"
A Powerfully Bleak & Masterful Film,"Take the direction of Alejandro González Iñárritu, combine it with the stunning cinematography of Emmanuel Lubezki and toss in Leonardo DiCaprio and Tom Hardy for their acting charms and what do you get? An extraordinary and masterful film.Fresh off of 'Birdman,' Iñárritu moved straight on to 'The Revenant,' a western-epic inspired by the true-life experiences of frontiersman Hugh Glass in the winter-struck landscape of 1820s America. The film gained some notoriety in mid-2015 for its production problems and has thus been regarded one of the most challenging film shoots in the history of cinema. Rightfully so. The film opens with the soothing sound of running water, thrusting the audience into an almost meditative state, and then it strikes, an action-packed sequence ensues with a near single sweeping take. Now this is a spoiler-free review, so I'll leave the pleasure of viewing that scene to you.This film heavily evokes reactions from the audience and does so well, whether it's staring at the screen in awe or gasping at the visceral violence, if you face this film with the right attitude and expectations, it will be a thrill ride like no other. Lubezki has proved that he is one of the most fantastic cinematographers of modern cinema, and the extensive use of natural lighting over artificial supports that statement even further, the film is beyond stunning. Supporting this is the score from the relatively unknown composers, believe me, when the sudden orchestral boom strikes your eardrums, it's mesmerising.The makeup, the direction, the editing, the visual aesthetics, and of course the performances from a hopefully soon-to-be Oscar winning DiCaprio, 'The Revenant' is a visual treat for those who appreciate cinema and for those who wish to just get absorbed by the immense landscapes and poetic justice Iñárritu has given it. This is, for me, a modern masterpiece.",,Anonymous,"Action, Adventure, Drama"
"A Masterpiece, My All Time Favorite","First and foremost, to the crew behind this wonderful movie, to each and everyone, outstanding work!I create film myself, so I'm truly fascinated when I see a complex film brought to light. Every movie that is good is highly difficult to piece together, so the credit is due to every film to have been released. I appreciate the craft more than anything, harsh environments, a specific location and time in the day for each scene, very complex shot that really immerse you into the film from start to end. I could only imagine the beautiful struggles that the crew has gone through to put together a masterpiece such as this one.The attention to details in this film is exceptional. Alejandro González Iñárritu I aspire to become a director of his caliber, wonderful work to Emmanuel Lubezki also, beautiful execution, magnificent performances, amazing team and amazing movie!",10.0,Anonymous,"Action, Adventure, Drama"
A Work of Art,"The Revenant was an incredible film, from start to finish. The cinematography was breath taking, and the acting outstanding. It's the only film to ever be shot in chronological order, which is not an easy task. Leonardo submerged himself in freezing waters, in 40 below temperatures, for the perfect shot. He ate a real, raw, and bloody buffalo liver, when he's a strict vegetarian. It takes 100% more acting skill to act alone, in the elements, with minimal dialogue, having to convey every emotion, and physical struggle, with your eyes, and facial expression, and body language, then it does to act in any other capacity. That is true acting. Roles like this are to be respected. They show an actors raw ability.The film was shot in all natural lighting in the Canadian rockies, in the middle of winter, and when the location was effected by a change in climate, production had to be stalled for 5 months while they moved it to the tip of southern Argentina to shoot the last few segments.The entire project from idea to finish, was 5 years in the making. This film is a work of art, paired with a beautiful score, that convey's every emotion.I've seen this film 3 times in theaters, and every time it gets better and better. You can't compete with a masterpiece like The Revenant.I live in Hollywood and work in the entertainment industry. I have been on countless film sets, and have worked with many actors and directors, I know how the industry works, and have witnessed first hand what goes into making a movie. The passion each and every person involved puts into their job, is inspiring. The passion that went into The Revenant, was above and beyond.",10.0,Anonymous,"Action, Adventure, Drama"
A milestone in cinematography.,I love this movie . This film is a milestone in cinematography. Great Immersive camera-work. This film is an experience and i has already seen it 4 times and I only see more quality of the film.,10.0,Anonymous,"Action, Adventure, Drama"
Leonardo DiCaprio said what needed to get said,"""The Revenant"" marks a big turn for both star Leonardo DiCaprio and director Alejandro González Iñárritu. Following up on his roles as maniacal tycoons in ""Django Unchained"" and ""The Wolf of Wall Street"", DiCaprio plays a fur trapper abandoned in the snowed-in wilderness. It's intense enough knowing that this was a true story, but how they film it makes it even more so. Like ""Birdman"", the movie contains several long shots filmed in a naturalistic style to create a sense of realism. Hugh Glass's determination to survive and find those who abandoned him provides one of the most harrowing stories ever put on screen. Covered in blood, sweat and dirt, DiCaprio spends much of the movie not talking, keeping the focus on his actions. And by actions, I mean that you rarely see something this intense on screen.I'd say that the movie deserved its Golden Globe wins (but it repeatedly irritated me that the presenters kept mispronouncing Alejandro González Iñárritu's name). And while accepting his award, DiCaprio spoke up for the world's indigenous peoples and called on people to protect the environment from corporate interests. Indeed we should heed his call. In the meantime, definitely see ""The Revenant"". It's an experience like you can't imagine.",10.0,Anonymous,"Action, Adventure, Drama"
A masterpiece...but would you really want to see it twice?,"It's a good question, given the nature of cinema, its transfer to streaming and television. This isn't a play being put on in the town square for one night only, after which the company's wagon rattles away to the next village (do things like that still happen?)Two and a half hours of raw, wintry misery, with some dream sequences and floaty camera nature photography that kinda reminded me of Terrence Malick. The story's basic premise put me in mind of Jeremiah Johnson (1972); Wiki suggests even more pertinent sources for comparison. The difference is that films like Jeremiah (dir: Sidney Pollack) wanted to tell a richer story and entertain the audience. I suspect the team behind The Revenant wants the audience to suffer for their however many dollars spent to sit in a chair, get bombarded by ads, and then watch cold, wounded, miserable people half freeze to death for 150 minutes. The Malicky images of nature's beauty, visions of the fallen looking like happy, carefree spirits, are so much arthouse padding.I don't see that much difference in what DiCaprio is doing in this movie from what Reeves does in the John Wick series. Essentially it's a one-note performance, only instead of urban jiu-jitsu here we get wilderness dragging and groaning across country, grimaces of pain and the avenger's mask of determination being common to both. Maybe that means Reeves deserves an Oscar too? I've always said, action movies that rely on physical fitness and a lot of careful choreography deserve a category of their own.I'll stick with Malick and Pollack.",7.0,Anonymous,"Action, Adventure, Drama"
A Visual Tour de Force with a Captivating Story,"Many films excited me towards the end of 2015 such as Star Wars VII, Spectre, The Hateful Eight but I must be honest I was most excited to see The Revenant. The movie follows a simple revenge/survival story with Leonardo DiCaprio being the focal point of it after being left for dead by his crew in the wilderness.From watching the teaser trailer last year, I could already tell that it would be visually stunning but after watching it I have concluded that it is more than visually stunning it is a visual achievement, there are scenes that will shock you and make yourself wonder how it was shot. There are many scenes in the movie that are shot in a ""Birdman"" fashion with the slow tracking shots with long takes however it never feels like Innaritu is milking on Birdman's visual success. The movie also looks very realistic in showcasing the grit and filth of being a frontiersman. The acting in this movie is also very good and DiCaprio puts on a very captivating performance which could very likely win him an Oscar. I feel as though Tom Hardy should also be recognized for his performance as he was excellent as well. However amidst all this praise I cannot help but feel as though the film has flaws. I feel as though the plot is very simple in essence and is just how DiCaprio's character survives and how he obtains vengeance. However I never feel as though the moral Innaritu was trying to portray at moments in the movie is fully expressed. It was almost like the film was going to go in a more morally conscious direction but was changed. However the movie is still one of the best I have seen in 2015 and is sure to win many awards. Go see it!8.5/10",7.0,Anonymous,"Action, Adventure, Drama"
Stunning locations and incredible aesthetics,"DiCaprio plays Hugh Glass, for roughly 30 minutes, then allows the viewer to not have to hear his voice for the remaining 2 hours of the film. And I'm sorry to say that his attempt to illicit my emotions with just his expressions was a failure and only made me wish the bear had finished him off...sorry. Nothing about this performance screams Oscar, and none of his previous performances do either, which is why he doesn't have one!Tom Hardy plays Fitzgerald, your standard ruthless, racist, Texas d-bag, which he completely pulls off, with the exception of his voice. If he had hit his mark, then perhaps this was award worthy but instead, as with most of his other roles, he struggled with the accent and he succumbed to mumbling and incoherent speech. A shame really, so close to a perfect performance.Forrest Goodluck is perfect as Hawk, and honestly he could have pulled off main character status had the film been centered around him! He was flawless!!! I felt what he felt and all I wanted was more of all of it. This kid will have no problem getting work in the future.If anything the DP deserves an Oscar for the stunning locations and incredible aesthetics in this film but that unfortunately is all it deserves. Cinematography was definitely the 12th man that brought this film to its peak.",9.0,Anonymous,"Action, Adventure, Drama"
You have to see this movie,"This was, in my opinion, one of the best movies of 2015. The way the movie was filmed was astonishing, the actors were great and the story was good as well. The film was shot using only natural light so all of the scenes in the movie look authentic. I have never seen a film shot so gracefully to the point where when each scene starts I am amazed again. Every scene feels like you are in it. And the bear scene that everyone is talking about, is mind-blowing. Honestly, I do not know how they did that but if you see the movie for nothing else, see it for the bear. The actors did very good as well. Leonardo DiCaprio has another stand out performance along with Tom Hardy who did great as well. Many people felt like DiCaprio did not show enough emotion for his role but I think he played the role perfectly for the type of character he was. I do not think this was his best performance but I also do not think this was his worst, it is one of his best. The story did not carry the film to me. I felt like it was a good story but the acting and the visuals of the movie really carried it.So,Story (How well the story was) -8.5Re watch (Are you able to watch this movie multiple times)-8.5Cinematography (How well the movie was made) -10Overall, 9/10",9.0,Anonymous,"Action, Adventure, Drama"
"Excessively violent, and yet manages to be boring","This film tells the story of a man in the 1820's, who sets out with a group of men for a fur trading expedition. He is attacked by a bear, then left for dead by his men. After he witnessed his son being killed, he sets on a long journey to live for revenge.There is so much buzz around ""The Revenant"" so I had high hopes for it. However, I was thoroughly disappointed after just ten minutes. It is excessively violent and graphically gory. I think there is no need for ten minutes of fighting and five minutes of bear attack, when one minute each is already enough to convey the message. Most scenes drag on and on, what could have been told in ten seconds are often dragged to minutes long.Another thing that I dislike is the fact that all actors have long unkempt hair, covering most of their faces. This makes character recognition an intense mental challenge! Thirdly, the story is not engaging or interesting. It only involves Leonardo walking around in snow most of the time. There is nothing to captivate me. I watched the whole 2.5 hours of ""The Revenant"", and I was thoroughly bored.",,Anonymous,"Action, Adventure, Drama"
Good film,"As allways Leonardo di Caprio, an excelent actor. Good film, good cast, great images. A very hard story, he suffers a lot. I recommend it!",10.0,Anonymous,"Action, Adventure, Drama"
"Vishally, spellbinding. Wow. Each and every frame is art","Vishally, spellbinding. Wow. Each and every frame is art.From the 1st scene to the last.The cold stark, unforgiving wilderness is the primary character.Its best to appreciate the cinematography, and not analyze too much.Having seen it on a small screen, I am envious of all who got the opportunity to see it in a theatre.A few more scenes with his son, would allow the audience to delve deeper into the story.Gladiator possibly made the same mistake.It did seem impossible, that after such a mauling by a bear, hardly any food and being run down by a rapid/waterfall, glass/leo kept on surviving.Hence best, to enjoy, immerse yourself and be transported to the coldest harshest forrest ever seen on screen.",9.0,Anonymous,"Action, Adventure, Drama"
Overrated,This film was overrated. Leondaro was given a token oscar for what is essentially a very slow survival film. Tom Hardy adds refreshing character to this otherwise slow moving and averagely written film.,6.0,Anonymous,"Action, Adventure, Drama"
A journey of life,"Caprio's magic and screen play is awesome, director vision beyond the cinematic brilliance",10.0,Anonymous,"Action, Adventure, Drama"
